Order_ID,ASIN,Product_Name,Category,Sub_Category,Order_Date,Ship_Date,Delivery_Date,Delivery_Type,Customer_ID,Customer_Name,Customer_Tier,Age_Group,City,State,Region,Quantity,Unit_Price_INR,Discount_%,Discount_Amount_INR,Sale_Price_INR,Profit_INR,Profit_Margin_%,Payment_Method,Returned,Return_Reason,Customer_Rating,Year,Month,Quarter,Financial_Year,Is_Weekend_Order,Is_Festive_Season
AMZ-ORD-102619,ASIN-49391692,Deep Work - Cal Newport,Books & Media,Fiction,2021-04-24,2021-04-26,2021-04-27,Amazon Prime (2-Day),AMZ-CUST-5036,Tanvi Agarwal,Business Prime,18-24,Indore,Madhya Pradesh,Central,3,1567.76,20,940.66,3762.62,933.59,24.81,Debit Card,No,N/A,4,2021,April,Q2,FY2021-22,Yes,No
AMZ-ORD-102620,ASIN-19178851,Healthgenie Massager,Sports & Outdoors,Fitness Equipment,2023-04-04,2023-04-05,2023-04-05,Amazon Prime (1-Day),AMZ-CUST-5772,Nisha Reddy,Business Prime,18-24,Jaipur,Rajasthan,North,1,31883.12,50,15941.56,15941.56,4799.93,30.11,UPI,No,N/A,5,2023,April,Q2,FY2023-24,No,No
AMZ-ORD-102621,ASIN-31885012,Fujifilm X-T5,Electronics,Cameras,2023-02-14,2023-02-16,2023-02-17,Amazon Prime (2-Day),AMZ-CUST-5510,Pooja Mehta,Business Prime,35-44,Delhi,Delhi,North,2,22373.28,0,0.0,44746.56,5146.54,11.5,UPI,No,N/A,3,2023,February,Q1,FY2022-23,No,No
AMZ-ORD-102622,ASIN-31726139,Canon EOS R50,Electronics,Cameras,2021-05-19,2021-05-20,2021-05-21,Amazon Prime (1-Day),AMZ-CUST-5107,Riya Joshi,Regular,35-44,Bengaluru,Karnataka,South,3,30250.52,60,54450.94,36300.62,3993.91,11.0,UPI,No,N/A,5,2021,May,Q2,FY2021-22,No,No
AMZ-ORD-102623,ASIN-75204711,Vim Dishwash Gel,Home & Kitchen,Cleaning,2021-05-10,2021-05-12,2021-05-12,Amazon Prime (2-Day),AMZ-CUST-5186,Aisha Joshi,Business Prime,55+,Kochi,Kerala,South,5,56311.02,0,0.0,281555.1,93525.42,33.22,Cash on Delivery,No,N/A,5,2021,May,Q2,FY2021-22,No,No
AMZ-ORD-102624,ASIN-13933453,Target MHT-CET,Books & Media,Academic,2023-07-06,2023-07-08,2023-07-09,Amazon Prime (2-Day),AMZ-CUST-5696,Mohit Sharma,Regular,55+,Chennai,Tamil Nadu,South,1,2571.49,70,1800.04,771.45,190.4,24.68,Debit Card,No,N/A,2,2023,July,Q3,FY2023-24,No,No
AMZ-ORD-102625,ASIN-21988394,Parle G Biscuits Pack,Grocery & Gourmet,Staples,2022-09-27,2022-09-27,2022-09-28,Amazon Fresh (Same Day),AMZ-CUST-5018,Arjun Mehta,Regular,25-34,Jaipur,Rajasthan,North,4,3077.88,50,6155.76,6155.76,441.9,7.18,Credit Card,No,N/A,3,2022,September,Q3,FY2022-23,No,No
AMZ-ORD-102626,ASIN-62469319,Vector X Pull Up Bar,Sports & Outdoors,Fitness Equipment,2023-12-18,2023-12-25,2023-12-25,Scheduled Delivery,AMZ-CUST-5103,Kiran Agarwal,Regular,45-54,Patna,Bihar,East,5,12092.15,70,42322.53,18138.22,3648.18,20.11,Debit Card,No,N/A,4,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-102627,ASIN-12408042,Boat Airdopes 141,Electronics,Audio,2023-11-11,2023-11-15,2023-11-15,Standard (5-7 Days),AMZ-CUST-5171,Pooja Rao,Prime,35-44,Bengaluru,Karnataka,South,3,52888.39,50,79332.58,79332.59,6980.04,8.8,Credit Card,No,N/A,2,2023,November,Q4,FY2023-24,Yes,Yes
AMZ-ORD-102628,ASIN-28807076,Zero to One - Peter Thiel,Books & Media,Fiction,2023-08-21,2023-08-21,2023-08-21,Amazon Fresh (Same Day),AMZ-CUST-5522,Vikram Iyer,Regular,18-24,Chennai,Tamil Nadu,South,4,1368.37,30,1642.04,3831.44,1381.44,36.06,Net Banking,No,N/A,5,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-102629,ASIN-48456761,Dell XPS 15,Electronics,Laptops,2021-10-04,2021-10-04,2021-10-05,Amazon Fresh (Same Day),AMZ-CUST-5782,Rohan Mehta,Regular,18-24,Delhi,Delhi,North,5,138357.24,40,276714.48,415071.72,46471.0,11.2,EMI,Yes,Changed Mind,5,2021,October,Q4,FY2021-22,No,Yes
AMZ-ORD-102630,ASIN-63186713,Saffola Gold Oil 5L,Grocery & Gourmet,Staples,2022-01-16,2022-01-16,2022-01-16,Amazon Fresh (Same Day),AMZ-CUST-5244,Arjun Bansal,Business Prime,35-44,Hyderabad,Telangana,South,4,2116.35,40,3386.16,5079.24,502.24,9.89,UPI,No,N/A,3,2022,January,Q1,FY2021-22,Yes,No
AMZ-ORD-102631,ASIN-85562465,Tommy Hilfiger Belt,Fashion,Accessories,2023-08-25,2023-08-25,2023-08-26,Amazon Fresh (Same Day),AMZ-CUST-5679,Aditi Iyer,Regular,18-24,Kolkata,West Bengal,East,4,8736.61,5,1747.32,33199.12,10185.59,30.68,Amazon Pay,No,N/A,4,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-102632,ASIN-89488402,Morphy Richards OTG,Home & Kitchen,Kitchen Appliances,2022-06-14,2022-06-21,2022-06-22,Standard (5-7 Days),AMZ-CUST-5715,Zara Patel,Regular,55+,Mumbai,Maharashtra,West,4,28607.68,25,28607.68,85823.04,29298.21,34.14,Cash on Delivery,No,N/A,4,2022,June,Q2,FY2022-23,No,No
AMZ-ORD-102633,ASIN-76473725,Puma Softride,Fashion,Footwear,2023-11-28,2023-11-29,2023-11-30,Amazon Prime (1-Day),AMZ-CUST-5545,Aisha Rao,Regular,55+,Chandigarh,Punjab,North,5,18090.43,60,54271.29,36180.86,19542.82,54.01,EMI,No,N/A,2,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-102634,ASIN-12150072,Coca Cola 2L Pack,Grocery & Gourmet,Beverages,2021-08-18,2021-08-19,2021-08-20,Amazon Prime (1-Day),AMZ-CUST-5323,Zara Patel,Regular,45-54,Chennai,Tamil Nadu,South,2,4470.12,50,4470.12,4470.12,609.99,13.65,Cash on Delivery,No,N/A,4,2021,August,Q3,FY2021-22,No,No
AMZ-ORD-102635,ASIN-36207840,Samsung 55 QLED 4K,Electronics,Televisions,2023-05-12,2023-05-17,2023-05-17,Scheduled Delivery,AMZ-CUST-5507,Vishal Malhotra,Regular,55+,Bengaluru,Karnataka,South,5,99490.79,0,0.0,497453.95,88076.96,17.71,Debit Card,No,N/A,5,2023,May,Q2,FY2023-24,No,No
AMZ-ORD-102636,ASIN-72322896,Bajaj Mixer Grinder,Home & Kitchen,Kitchen Appliances,2022-06-15,2022-06-16,2022-06-16,Amazon Prime (1-Day),AMZ-CUST-5445,Ananya Singh,Business Prime,35-44,Ahmedabad,Gujarat,West,3,68393.31,50,102589.96,102589.97,39832.38,38.83,Cash on Delivery,No,N/A,4,2022,June,Q2,FY2022-23,No,No
AMZ-ORD-102637,ASIN-22359124,Global Desi Top,Fashion,Women's Clothing,2022-12-06,2022-12-12,2022-12-12,Scheduled Delivery,AMZ-CUST-5386,Sneha Mehta,Regular,55+,Kochi,Kerala,South,5,19501.41,10,9750.7,87756.35,28368.38,32.33,Amazon Pay,No,N/A,4,2022,December,Q4,FY2022-23,No,Yes
AMZ-ORD-102638,ASIN-78495528,Hisense 50 A6H,Electronics,Televisions,2021-04-20,2021-04-22,2021-04-22,Amazon Prime (2-Day),AMZ-CUST-5348,Mohit Bansal,Business Prime,35-44,Surat,Gujarat,West,5,108646.64,70,380263.24,162969.96,15212.87,9.33,EMI,No,N/A,3,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-102639,ASIN-98600048,Horlicks 1kg,Grocery & Gourmet,Staples,2021-12-07,2021-12-07,2021-12-07,Amazon Fresh (Same Day),AMZ-CUST-5276,Vishal Shah,Prime,18-24,Ahmedabad,Gujarat,West,1,487.93,70,341.55,146.38,15.01,10.25,Cash on Delivery,No,N/A,5,2021,December,Q4,FY2021-22,No,Yes
AMZ-ORD-102640,ASIN-75793368,Diary of a Wimpy Kid,Books & Media,Children,2023-02-13,2023-02-14,2023-02-14,Amazon Prime (1-Day),AMZ-CUST-5594,Kabir Iyer,Prime,18-24,Patna,Bihar,East,2,1495.06,15,448.52,2541.6,783.19,30.81,Cash on Delivery,No,N/A,4,2023,February,Q1,FY2022-23,No,No
AMZ-ORD-102641,ASIN-98911276,Nivia Storm Football,Sports & Outdoors,Sports Gear,2022-07-26,2022-07-28,2022-07-28,Amazon Prime (2-Day),AMZ-CUST-5481,Tanvi Patel,Regular,18-24,Patna,Bihar,East,1,20776.76,60,12466.06,8310.7,3305.33,39.77,Debit Card,No,N/A,3,2022,July,Q3,FY2022-23,No,No
AMZ-ORD-102642,ASIN-63186713,Saffola Gold Oil 5L,Grocery & Gourmet,Staples,2022-07-29,2022-07-31,2022-08-01,Amazon Prime (2-Day),AMZ-CUST-5093,Aarav Reddy,Regular,25-34,Gurgaon,Haryana,North,1,739.51,30,221.85,517.66,35.48,6.85,Net Banking,No,N/A,2,2022,July,Q3,FY2022-23,No,No
AMZ-ORD-102643,ASIN-77029692,Bombay Dyeing Curtains,Home & Kitchen,Home Decor,2023-01-09,2023-01-14,2023-01-14,Scheduled Delivery,AMZ-CUST-5282,Sanjay Rao,Regular,55+,Bengaluru,Karnataka,South,5,5984.29,60,17952.87,11968.58,2286.56,19.1,Credit Card,No,N/A,1,2023,January,Q1,FY2022-23,No,No
AMZ-ORD-102644,ASIN-16569989,Atomic Habits - James Clear,Books & Media,Fiction,2022-04-21,2022-04-21,2022-04-21,Amazon Fresh (Same Day),AMZ-CUST-5356,Harsh Verma,Prime,18-24,Chandigarh,Punjab,North,2,687.77,50,687.77,687.77,129.07,18.77,EMI,No,N/A,4,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-102645,ASIN-12332645,Geronimo Stilton,Books & Media,Children,2021-01-19,2021-01-26,2021-01-26,Scheduled Delivery,AMZ-CUST-5316,Riya Agarwal,Regular,55+,Chandigarh,Punjab,North,3,2857.55,40,3429.06,5143.59,900.46,17.51,EMI,No,N/A,3,2021,January,Q1,FY2020-21,No,No
AMZ-ORD-102646,ASIN-98911276,Nivia Storm Football,Sports & Outdoors,Sports Gear,2023-01-21,2023-01-26,2023-01-27,Standard (5-7 Days),AMZ-CUST-5062,Sneha Shah,Prime,18-24,Mumbai,Maharashtra,West,4,42550.61,50,85101.22,85101.22,19439.86,22.84,Cash on Delivery,No,N/A,1,2023,January,Q1,FY2022-23,Yes,No
AMZ-ORD-102647,ASIN-39508999,W Ethnic Kurta,Fashion,Women's Clothing,2023-12-09,2023-12-15,2023-12-16,Scheduled Delivery,AMZ-CUST-5552,Aisha Singh,Regular,45-54,Mumbai,Maharashtra,West,3,14541.51,50,21812.26,21812.27,8328.11,38.18,Amazon Pay,No,N/A,3,2023,December,Q4,FY2023-24,Yes,Yes
AMZ-ORD-102648,ASIN-26401067,Think and Grow Rich,Books & Media,Fiction,2022-03-05,2022-03-06,2022-03-07,Amazon Prime (1-Day),AMZ-CUST-5080,Amit Bansal,Regular,25-34,Indore,Madhya Pradesh,Central,5,146.69,20,146.69,586.76,144.85,24.69,Debit Card,No,N/A,4,2022,March,Q1,FY2021-22,Yes,No
AMZ-ORD-102649,ASIN-22058642,Asus ZenBook 14,Electronics,Laptops,2023-11-19,2023-11-25,2023-11-26,Scheduled Delivery,AMZ-CUST-5788,Shruti Bansal,Regular,25-34,Chennai,Tamil Nadu,South,4,105447.81,20,84358.25,337432.99,47533.01,14.09,Cash on Delivery,No,N/A,2,2023,November,Q4,FY2023-24,Yes,Yes
AMZ-ORD-102650,ASIN-37660659,Red Tape Formal Shoes,Fashion,Footwear,2021-07-04,2021-07-05,2021-07-05,Amazon Prime (1-Day),AMZ-CUST-5444,Aditya Sharma,Regular,35-44,Noida,Uttar Pradesh,North,1,21502.66,15,3225.4,18277.26,9738.77,53.28,EMI,No,N/A,3,2021,July,Q3,FY2021-22,Yes,No
AMZ-ORD-102651,ASIN-49168645,Zara Floral Top,Fashion,Women's Clothing,2023-02-08,2023-02-09,2023-02-10,Amazon Prime (1-Day),AMZ-CUST-5442,Priya Sharma,Regular,45-54,Surat,Gujarat,West,3,7069.8,20,4241.88,16967.52,4610.26,27.17,Debit Card,No,N/A,4,2023,February,Q1,FY2022-23,No,No
AMZ-ORD-102652,ASIN-71086195,Philips Air Fryer,Home & Kitchen,Kitchen Appliances,2021-11-30,2021-12-01,2021-12-01,Amazon Prime (1-Day),AMZ-CUST-5589,Kiran Chopra,Prime,35-44,Hyderabad,Telangana,South,5,57119.17,20,57119.17,228476.68,64376.09,28.18,Cash on Delivery,No,N/A,4,2021,November,Q4,FY2021-22,No,Yes
AMZ-ORD-102653,ASIN-92570689,Tata Salt 1kg,Grocery & Gourmet,Staples,2021-03-31,2021-04-01,2021-04-01,Amazon Prime (1-Day),AMZ-CUST-5758,Rahul Mehta,Business Prime,35-44,Patna,Bihar,East,1,4337.21,20,867.44,3469.77,318.82,9.19,Cash on Delivery,No,N/A,5,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-102654,ASIN-62469319,Vector X Pull Up Bar,Sports & Outdoors,Fitness Equipment,2022-11-19,2022-11-20,2022-11-21,Amazon Prime (1-Day),AMZ-CUST-5205,Meera Kumar,Prime,55+,Kolkata,West Bengal,East,2,44581.16,20,17832.46,71329.86,15647.21,21.94,Net Banking,No,N/A,5,2022,November,Q4,FY2022-23,Yes,Yes
AMZ-ORD-102655,ASIN-76793912,Rich Dad Poor Dad,Books & Media,Fiction,2022-08-13,2022-08-15,2022-08-16,Amazon Prime (2-Day),AMZ-CUST-5328,Kiran Bansal,Business Prime,55+,Kochi,Kerala,South,4,2735.62,25,2735.62,8206.86,1345.88,16.4,EMI,No,N/A,3,2022,August,Q3,FY2022-23,Yes,No
AMZ-ORD-102656,ASIN-40493271,Bata Sneakers,Fashion,Footwear,2023-12-11,2023-12-12,2023-12-12,Amazon Prime (1-Day),AMZ-CUST-5586,Ananya Rao,Regular,55+,Pune,Maharashtra,West,1,18639.63,40,7455.85,11183.78,3051.82,27.29,Net Banking,No,N/A,3,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-102657,ASIN-22058642,Asus ZenBook 14,Electronics,Laptops,2023-11-23,2023-11-24,2023-11-25,Amazon Prime (1-Day),AMZ-CUST-5384,Priya Malhotra,Regular,45-54,Kochi,Kerala,South,1,99521.26,25,24880.31,74640.95,10738.55,14.39,UPI,No,N/A,2,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-102658,ASIN-40773524,Biba Salwar Suit,Fashion,Women's Clothing,2022-11-27,2022-12-03,2022-12-04,Standard (5-7 Days),AMZ-CUST-5240,Kiran Tiwari,Regular,25-34,Chennai,Tamil Nadu,South,1,12639.51,20,2527.9,10111.61,3908.38,38.65,Debit Card,No,N/A,2,2022,November,Q4,FY2022-23,Yes,Yes
AMZ-ORD-102659,ASIN-67888547,Boldfit Resistance Bands,Sports & Outdoors,Fitness Equipment,2021-12-06,2021-12-10,2021-12-11,Scheduled Delivery,AMZ-CUST-5300,Ishaan Kumar,Prime,25-34,Bengaluru,Karnataka,South,2,487.17,50,487.17,487.17,189.78,38.96,Credit Card,No,N/A,3,2021,December,Q4,FY2021-22,No,Yes
AMZ-ORD-102660,ASIN-16167054,Nescafe Classic 200g,Grocery & Gourmet,Beverages,2023-11-09,2023-11-10,2023-11-10,Amazon Prime (1-Day),AMZ-CUST-5601,Meera Nair,Prime,35-44,Lucknow,Uttar Pradesh,North,4,596.78,30,716.14,1670.98,175.04,10.48,Debit Card,No,N/A,4,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-102661,ASIN-58682637,Bosch Dishwasher,Home & Kitchen,Kitchen Appliances,2022-11-16,2022-11-20,2022-11-20,Scheduled Delivery,AMZ-CUST-5047,Mohit Nair,Business Prime,25-34,Bhopal,Madhya Pradesh,Central,2,66351.95,20,26540.78,106163.12,35825.69,33.75,Debit Card,No,N/A,4,2022,November,Q4,FY2022-23,No,Yes
AMZ-ORD-102662,ASIN-63095714,Nestle Everyday Milk Powder,Grocery & Gourmet,Staples,2021-04-21,2021-04-21,2021-04-21,Amazon Fresh (Same Day),AMZ-CUST-5253,Zara Agarwal,Regular,45-54,Pune,Maharashtra,West,2,275.85,40,220.68,331.02,24.85,7.51,Net Banking,No,N/A,3,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-102663,ASIN-99636343,Asian Paints Wall Sticker,Home & Kitchen,Home Decor,2022-04-17,2022-04-23,2022-04-23,Standard (5-7 Days),AMZ-CUST-5518,Harsh Bansal,Regular,35-44,Jaipur,Rajasthan,North,2,68328.7,40,54662.96,81994.44,25466.62,31.06,UPI,No,N/A,5,2022,April,Q2,FY2022-23,Yes,No
AMZ-ORD-102664,ASIN-48743679,Adidas Football Boots,Sports & Outdoors,Sports Gear,2021-11-13,2021-11-17,2021-11-18,Standard (5-7 Days),AMZ-CUST-5749,Ishaan Malhotra,Prime,18-24,Patna,Bihar,East,2,1153.05,0,0.0,2306.1,647.29,28.07,EMI,No,N/A,3,2021,November,Q4,FY2021-22,Yes,Yes
AMZ-ORD-102665,ASIN-17158549,Maggi Noodles 12 Pack,Grocery & Gourmet,Staples,2021-09-20,2021-09-27,2021-09-27,Standard (5-7 Days),AMZ-CUST-5605,Nisha Joshi,Business Prime,18-24,Chennai,Tamil Nadu,South,1,1629.65,25,407.41,1222.24,180.23,14.75,EMI,No,N/A,1,2021,September,Q3,FY2021-22,No,No
AMZ-ORD-102666,ASIN-65419557,Nivia Yoga Mat,Sports & Outdoors,Fitness Equipment,2022-10-08,2022-10-09,2022-10-10,Amazon Prime (1-Day),AMZ-CUST-5121,Rajesh Chopra,Regular,18-24,Indore,Madhya Pradesh,Central,2,23436.9,5,2343.69,44530.11,7340.28,16.48,Amazon Pay,No,N/A,4,2022,October,Q4,FY2022-23,Yes,Yes
AMZ-ORD-102667,ASIN-51966903,Google Pixel 7a,Electronics,Smartphones,2022-04-20,2022-04-26,2022-04-27,Standard (5-7 Days),AMZ-CUST-5582,Priya Reddy,Prime,45-54,Hyderabad,Telangana,South,3,19605.25,0,0.0,58815.75,4879.14,8.3,Cash on Delivery,No,N/A,5,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-102668,ASIN-56814617,NTA JEE Main 45 Years,Books & Media,Academic,2022-07-22,2022-07-29,2022-07-30,Scheduled Delivery,AMZ-CUST-5543,Kiran Reddy,Regular,35-44,Kochi,Kerala,South,4,2286.51,20,1829.21,7316.83,2525.65,34.52,Amazon Pay,No,N/A,1,2022,July,Q3,FY2022-23,No,No
AMZ-ORD-102669,ASIN-25524378,NCERT Class 12 Physics,Books & Media,Academic,2021-10-04,2021-10-05,2021-10-05,Amazon Prime (1-Day),AMZ-CUST-5225,Pooja Bansal,Prime,55+,Hyderabad,Telangana,South,4,2324.71,20,1859.77,7439.07,1308.42,17.59,Amazon Pay,No,N/A,3,2021,October,Q4,FY2021-22,No,Yes
AMZ-ORD-102670,ASIN-92713754,Aurelia Palazzo Set,Fashion,Women's Clothing,2023-11-25,2023-12-01,2023-12-01,Scheduled Delivery,AMZ-CUST-5609,Vikram Gupta,Prime,18-24,Chennai,Tamil Nadu,South,2,21051.79,50,21051.79,21051.79,9547.29,45.35,Debit Card,No,N/A,5,2023,November,Q4,FY2023-24,Yes,Yes
AMZ-ORD-102671,ASIN-76793912,Rich Dad Poor Dad,Books & Media,Fiction,2023-01-18,2023-01-23,2023-01-24,Standard (5-7 Days),AMZ-CUST-5120,Nikhil Agarwal,Regular,35-44,Surat,Gujarat,West,3,1247.18,40,1496.62,2244.92,883.53,39.36,Net Banking,No,N/A,4,2023,January,Q1,FY2022-23,No,No
AMZ-ORD-102672,ASIN-74805748,Bournvita 1kg,Grocery & Gourmet,Staples,2021-04-16,2021-04-21,2021-04-22,Standard (5-7 Days),AMZ-CUST-5223,Aarav Nair,Prime,45-54,Indore,Madhya Pradesh,Central,4,1020.68,50,2041.36,2041.36,116.25,5.69,Credit Card,No,N/A,5,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-102673,ASIN-36261601,Calvin Klein Wallet,Fashion,Accessories,2022-05-24,2022-05-29,2022-05-29,Scheduled Delivery,AMZ-CUST-5347,Zara Malhotra,Business Prime,45-54,Nagpur,Maharashtra,West,2,22193.23,60,26631.88,17754.58,8859.34,49.9,Debit Card,Yes,Changed Mind,4,2022,May,Q2,FY2022-23,No,No
AMZ-ORD-102674,ASIN-58851418,Red Bull Energy 24 Pack,Grocery & Gourmet,Beverages,2023-01-21,2023-01-28,2023-01-28,Scheduled Delivery,AMZ-CUST-5139,Rahul Iyer,Regular,55+,Nagpur,Maharashtra,West,5,2632.5,25,3290.62,9871.88,679.39,6.88,Credit Card,No,N/A,1,2023,January,Q1,FY2022-23,Yes,No
AMZ-ORD-102675,ASIN-75104205,SG Batting Gloves,Sports & Outdoors,Sports Gear,2021-06-22,2021-06-24,2021-06-25,Amazon Prime (2-Day),AMZ-CUST-5261,Nikhil Gupta,Business Prime,25-34,Coimbatore,Tamil Nadu,South,3,22872.8,20,13723.68,54894.72,18218.38,33.19,UPI,No,N/A,1,2021,June,Q2,FY2021-22,No,No
AMZ-ORD-102676,ASIN-70782623,Oswaal CBSE Sample Papers,Books & Media,Academic,2021-03-23,2021-03-23,2021-03-24,Amazon Fresh (Same Day),AMZ-CUST-5590,Kiran Joshi,Prime,35-44,Chennai,Tamil Nadu,South,3,295.77,25,221.83,665.48,236.72,35.57,Debit Card,No,N/A,5,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-102677,ASIN-11792730,Apple MacBook Air M2,Electronics,Laptops,2023-02-28,2023-02-28,2023-02-28,Amazon Fresh (Same Day),AMZ-CUST-5097,Rohit Joshi,Regular,25-34,Ahmedabad,Gujarat,West,4,4163.31,15,2497.99,14155.25,2418.46,17.09,EMI,No,N/A,5,2023,February,Q1,FY2022-23,No,No
AMZ-ORD-102678,ASIN-65808181,Apple AirPods Pro,Electronics,Audio,2021-02-11,2021-02-13,2021-02-13,Amazon Prime (2-Day),AMZ-CUST-5301,Harsh Mishra,Prime,35-44,Patna,Bihar,East,3,64966.88,15,29235.1,165665.54,13778.35,8.32,Cash on Delivery,No,N/A,5,2021,February,Q1,FY2020-21,No,No
AMZ-ORD-102679,ASIN-91552026,Tropicana Orange 1L Pack,Grocery & Gourmet,Beverages,2023-11-03,2023-11-03,2023-11-04,Amazon Fresh (Same Day),AMZ-CUST-5468,Priya Mehta,Prime,18-24,Mumbai,Maharashtra,West,4,3402.28,60,8165.47,5443.65,592.37,10.88,Debit Card,No,N/A,3,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-102680,ASIN-71086195,Philips Air Fryer,Home & Kitchen,Kitchen Appliances,2023-04-21,2023-04-28,2023-04-29,Scheduled Delivery,AMZ-CUST-5254,Sneha Malhotra,Regular,18-24,Surat,Gujarat,West,5,3077.05,25,3846.31,11538.94,2999.13,25.99,Debit Card,No,N/A,2,2023,April,Q2,FY2023-24,No,No
AMZ-ORD-102681,ASIN-17272705,Famous Five Boxset,Books & Media,Children,2023-02-28,2023-03-04,2023-03-04,Scheduled Delivery,AMZ-CUST-5336,Mohit Patel,Regular,18-24,Bhopal,Madhya Pradesh,Central,1,1691.73,50,845.87,845.86,331.75,39.22,Net Banking,No,N/A,5,2023,February,Q1,FY2022-23,No,No
AMZ-ORD-102682,ASIN-75836395,Godrej Interio Bed,Home & Kitchen,Furniture,2023-12-30,2023-12-30,2023-12-30,Amazon Fresh (Same Day),AMZ-CUST-5522,Vikram Iyer,Regular,18-24,Chennai,Tamil Nadu,South,5,52054.19,5,13013.55,247257.4,75692.95,30.61,Credit Card,No,N/A,4,2023,December,Q4,FY2023-24,Yes,Yes
AMZ-ORD-102683,ASIN-40369249,GM Cricket Pads,Sports & Outdoors,Sports Gear,2022-12-14,2022-12-19,2022-12-20,Standard (5-7 Days),AMZ-CUST-5694,Simran Shah,Regular,25-34,Kolkata,West Bengal,East,2,9825.39,0,0.0,19650.78,6416.75,32.65,Credit Card,No,N/A,3,2022,December,Q4,FY2022-23,No,Yes
AMZ-ORD-102684,ASIN-69542760,Scotch-Brite Scrub,Home & Kitchen,Cleaning,2023-12-21,2023-12-27,2023-12-27,Standard (5-7 Days),AMZ-CUST-5329,Deepika Sharma,Regular,25-34,Mumbai,Maharashtra,West,1,2156.51,30,646.95,1509.56,510.0,33.78,Credit Card,No,N/A,4,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-102685,ASIN-58851418,Red Bull Energy 24 Pack,Grocery & Gourmet,Beverages,2021-01-10,2021-01-12,2021-01-12,Amazon Prime (2-Day),AMZ-CUST-5061,Rohit Agarwal,Regular,18-24,Chennai,Tamil Nadu,South,3,3931.5,30,3538.35,8256.15,450.07,5.45,EMI,Yes,Not as Described,4,2021,January,Q1,FY2020-21,Yes,No
AMZ-ORD-102686,ASIN-98911276,Nivia Storm Football,Sports & Outdoors,Sports Gear,2021-03-24,2021-03-30,2021-03-31,Scheduled Delivery,AMZ-CUST-5456,Vivek Agarwal,Prime,55+,Coimbatore,Tamil Nadu,South,5,29297.75,10,14648.88,131839.87,25592.26,19.41,Cash on Delivery,No,N/A,3,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-102687,ASIN-42554098,Nike Running Shoes,Sports & Outdoors,Sports Gear,2022-07-02,2022-07-06,2022-07-07,Standard (5-7 Days),AMZ-CUST-5265,Aditi Kumar,Regular,35-44,Jaipur,Rajasthan,North,5,41176.1,10,20588.05,185292.45,69305.37,37.4,Amazon Pay,No,N/A,4,2022,July,Q3,FY2022-23,Yes,No
AMZ-ORD-102688,ASIN-75036170,Magic Tree House,Books & Media,Children,2022-10-21,2022-10-23,2022-10-24,Amazon Prime (2-Day),AMZ-CUST-5283,Vivek Reddy,Prime,45-54,Indore,Madhya Pradesh,Central,4,1574.31,50,3148.62,3148.62,1025.07,32.56,EMI,No,N/A,1,2022,October,Q4,FY2022-23,No,Yes
AMZ-ORD-102689,ASIN-94930577,Cosco Skipping Rope,Sports & Outdoors,Fitness Equipment,2022-10-23,2022-10-23,2022-10-24,Amazon Fresh (Same Day),AMZ-CUST-5193,Amit Iyer,Business Prime,45-54,Bhopal,Madhya Pradesh,Central,5,32447.46,0,0.0,162237.3,56624.67,34.9,Debit Card,No,N/A,4,2022,October,Q4,FY2022-23,Yes,Yes
AMZ-ORD-102690,ASIN-98600048,Horlicks 1kg,Grocery & Gourmet,Staples,2023-04-02,2023-04-04,2023-04-05,Amazon Prime (2-Day),AMZ-CUST-5003,Amit Sharma,Prime,25-34,Bhopal,Madhya Pradesh,Central,2,1481.91,0,0.0,2963.82,224.42,7.57,Credit Card,No,N/A,1,2023,April,Q2,FY2023-24,Yes,No
AMZ-ORD-102691,ASIN-91787188,Arrow Oxford Shirt,Fashion,Men's Clothing,2022-08-25,2022-08-25,2022-08-25,Amazon Fresh (Same Day),AMZ-CUST-5124,Aditi Shah,Prime,25-34,Pune,Maharashtra,West,4,17146.31,40,27434.1,41151.14,14634.86,35.56,Amazon Pay,No,N/A,3,2022,August,Q3,FY2022-23,No,No
AMZ-ORD-102692,ASIN-44908228,Arihant General Knowledge,Books & Media,Academic,2023-08-18,2023-08-23,2023-08-24,Standard (5-7 Days),AMZ-CUST-5106,Kabir Joshi,Regular,45-54,Coimbatore,Tamil Nadu,South,3,2248.74,0,0.0,6746.22,1704.15,25.26,Credit Card,No,N/A,5,2023,August,Q3,FY2023-24,No,No
